"""why atlanta could elect its first white mayor in 4 decades""",0
"""the best teams in sports... 5 years from now""",0
"""adele sends her love to brussels with touching tribute""",0
"""this absolutely the last time bouncer cleans up vomit""",1
"""'game of thrones' star maisie williams claps back at sexist headline""",0
"""united nations panel assails trump's refusal to explicitly condemn neo-nazis""",0
"""let food truly be your fuel""",0
"""drink me now: go green with pistachios""",0
"""herbie goes bananas""",1
"""donald trump has spent less than any other primary front-runner""",0
"""gop blames 'lackluster' candidate and his 'porn stache' for pennsylvania setback""",0
"""how discriminatory immigration policy affects the unborn""",0
"""cow excited to freak the fuck out during solar eclipse""",1
"""'hedwig' takes home tony for best revival of a musical""",0
"""trying to explain heroin to the concerned father of an addict""",0
"""why russell simmons wants trump to win the gop nomination""",0
"""abusive husband was himself abuser as child""",1
"""text message a bit curt""",1
"""area woman insists on helping coworker through personal crisis""",1
"""america ferrera and eva longoria call out hollywood racism""",0
"""my friend michael and the power of acknowledgement""",0
"""dinner theater play reworked to push chicken special""",1
"""the best clothes for the man-child in your life""",0
"""hillary clinton relaxing before debate with few hours of debate practice""",1
"""new study confirms sharks just really angry dolphins""",1
"""saudi arabia sends assassins to dismember entire international community in effort to stifle dissent""",1
"""man needs verbal assurance that hand stamp will get him back in""",1
"""it's been 60 years and we're still failing""",0
"""5 real ways to actually support black-owned businesses""",0
"""vatican unveils new pope signal""",1
"""study: universe actually shrunk by about 19 inches last year""",1
"""democrats celebrate doug jones' stunning victory""",0
"""'alone in the game' shows biggest hurdles for lgbtq athletes exist off the field""",0
"""yahoo back on top after purchasing millions of 13-year-old girls' blogs""",1
"""senate passes blame by vote of 91-8""",1
"""how to stand your ground in a world full of mean girls""",0
"""area man now checks inside boat in driveway every morning""",1
"""#nevertrump conservative media will have to decide if never means never""",0
"""rock song takes pro-rock stance""",1
"""police arrest mother of newborn found buried alive""",0
"""report: peaceful transfer of power makes last-minute push to become most pressing issue of 2016 election""",1
"""what actually happens when gay guys see other gay guys and straight people aren't around""",0
"""earliest north american human footprints found in surprising spot in canada""",0
"""machines won't replace us, they'll force us to evolve""",0
"""area man would put that meeting in his top 5 all time""",1
"""huge lottery jackpot tempting all but the most rational""",1
"""bill de blasio thinks he's proved his haters wrong when it comes to pre-k""",0
"""r.e.m.'s children still hoping parents will get back together""",1
"""one way to make college worth it: help students feel like someone cares about them""",0
"""george r.r. martin promises fans 'the winds of winter' is nearly started""",1
"""lady gaga belts out the national anthem at super bowl 50""",0
"""entire conversation with parents spent changing the subject""",1
"""principal: adding lgbt club would 'create bullying'""",0
"""genius woman uses yelp to rate her dates""",0
"""lunch place uses way too much mayo in fruit salad""",1
"""monsanto spin doctors target cancer scientist in flawed reuters story""",0
"""my mother hated tattoos, so naturally i got one for her""",0
"""owner admits fantasy team in rebuilding year""",1
"""5 extreme things the common core has done to children in the past 5 years, according to opponents""",0
"""second saturday staten island art walk""",0
"""josh gad would 'jump at the opportunity' for a 'book of mormon' movie""",0
"""dad not going to pay someone to fix marriage when he can do it himself""",1
"""middle-aged funeral director buys flashy red hearse""",1
"""greenspan just repeating detractors' criticisms in high-pitched girly voice""",1
"""australian forced to flee homeland to sell his microwave omelet cooker""",1
"""philanderer taken back""",1
"""first family gets pet asp""",1
"""obama weighing his syria option""",1
"""let's wish medicare and medicaid a happy birthday by fighting to protect and expand them""",0
"""lebron james hits back at laura ingraham over 'shut up and dribble' comment""",0
"""high school teaches parenting skills by having students post nonstop photos of egg to social media""",1
"""here's the drunk history of fall out boy""",0
"""un confirms aid convoy bombed in syria near aleppo""",0
"""doing my daughter's hair makes me feel like a better dad""",0
"""'he's not right for you,' report relationship experts who must not want to see you be happy""",1
"""fed lowers the boom on wells fargo after years of grotesque scandals""",0
"""beginning or ending? when our kids go off to college""",0
"""area waitress has one hell of an ass on her, local man will tell you that right now""",1
"""officials urge americans to sort plastics, glass into separate oceans""",1
"""cockroach milk might be the hot new superfood, according to science""",0
"""typo in proposition 8 defines marriage as between 'one man and one wolfman'""",1
"""grandson has long hair""",1
"""who's the old guy at lollapalooza?""",0
"""science, evolution and our intimate parts""",0
"""the onion apologizes""",1
"""sen. jeff merkley stages all-night protest on senate floor against gorsuch nomination""",0
"""fda prepares nation for switch to digital food format""",1
"""matching organizational capabilities to design execution""",0
"""bacon-scented undies mean all your panty problems are cured""",0
"""4 ways to survive your darkest days""",0
"""donald trump is unqualified to be president, majority of american voters say""",0
"""thanks to kickstarter, thousands of endangered penguins will get new homes""",0
"""trump and america's big black eye""",0
"""texas vows to reclaim title of most regressive state from arizona""",1
"""latinos face digital divide in health care""",0
"""charlottesville goddam""",0
"""signature dominates sympathy card""",1
"""how the rise of the middle class shaped american folk art""",0
"""cardinals host going-away party at pope's favorite vatican city dive bar""",1
